age,hsged,white,black,hispanic,native,asian,children,married,male,treatment,total_earn
23,1,0,1,0,0,0,1,0,0,0,5916
36,0,1,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,1,0,0,1,1,15923
30,0,0,1,0,0,0,0,0,1,1,56520
24,1,0,1,0,0,0,1,1,0,1,5850
19,1,1,0,0,0,0,1,1,0,0,1889
35,1,0,1,0,0,0,0,1,1,1,20358
18,0,1,0,0,0,0,1,0,0,1,9827
31,1,1,0,0,0,0,1,0,0,0,0
26,1,0,1,0,0,0,1,0,0,1,2377
23,1,1,0,0,0,0,1,1,1,1,63719
30,1,0,1,0,0,0,1,0,0,0,23725
26,1,1,0,0,0,0,1,0,0,1,828
36,0,1,0,0,0,0,0,0,0,0,11037
28,1,1,0,0,0,0,1,1,0,1,26906
28,0,0,0,1,0,0,1,0,0,0,24
17,0,0,1,0,0,0,0,0,1,1,11445
18,1,1,0,0,0,0,0,0,0,1,33591
30,0,1,0,0,0,0,1,0,0,1,36669
17,0,0,0,0,0,1,0,0,1,1,16960
38,0,1,0,0,0,0,1,1,1,1,4069
25,1,0,1,0,0,0,0,0,1,1,555
31,0,1,0,0,0,0,0,1,1,1,31273
21,0,0,0,1,0,0,0,0,1,1,18199
24,1,0,0,1,0,0,0,0,0,0,21310
29,0,0,1,0,0,0,1,0,0,0,417
48,1,0,0,1,0,0,0,1,1,1,26440
18,0,1,0,0,0,0,0,1,1,1,34924
38,0,0,0,0,1,0,1,0,0,1,5865
54,1,1,0,0,0,0,1,1,0,1,13825
36,0,1,0,0,0,0,0,0,0,1,26013
20,0,0,0,1,0,0,0,0,1,1,2770
18,1,0,0,1,0,0,0,0,1,1,7797
19,1,0,0,1,0,0,0,0,1,1,9617
25,0,0,1,0,0,0,1,1,0,0,4281
29,1,0,1,0,0,0,0,0,1,0,4572
38,1,1,0,0,0,0,1,1,0,1,32533
22,1,1,0,0,0,0,1,0,0,0,798
22,1,1,0,0,0,0,0,0,1,0,43006
31,1,1,0,0,0,0,0,0,1,1,34587
25,1,1,0,0,0,0,0,0,1,1,10191
35,1,1,0,0,0,0,1,0,1,0,11948
29,1,0,1,0,0,0,0,0,1,0,4389
37,0,1,0,0,0,0,1,0,0,1,0
24,1,1,0,0,0,0,0,0,0,1,22985
31,1,0,0,1,0,0,1,0,0,0,33937
37,1,1,0,0,0,0,1,0,0,1,21609
21,0,1,0,0,0,0,1,1,0,0,0
25,1,0,0,1,0,0,1,1,0,1,2625
48,0,1,0,0,0,0,0,0,1,1,3723
21,0,0,1,0,0,0,1,1,0,1,1677
26,1,0,1,0,0,0,1,0,0,1,15223
25,0,1,0,0,0,0,0,1,0,1,5622
28,1,0,0,1,0,0,1,1,1,1,14466
33,1,1,0,0,0,0,1,1,1,1,49363
23,0,0,0,1,0,0,0,0,1,1,4491
22,0,1,0,0,0,0,0,0,1,1,2238
32,1,1,0,0,0,0,1,1,1,1,62132
27,1,1,0,0,0,0,0,0,1,1,25791
30,0,0,1,0,0,0,1,0,0,1,13484
22,1,1,0,0,0,0,1,0,0,1,0
19,1,0,1,0,0,0,0,0,1,1,9545
27,0,0,1,0,0,0,1,0,0,1,29339
28,0,1,0,0,0,0,0,1,1,1,225
57,0,1,0,0,0,0,0,0,0,1,0
21,0,0,1,0,0,0,1,0,0,1,6489
53,0,1,0,0,0,0,0,1,0,1,0
21,1,1,0,0,0,0,0,0,1,1,15914
21,0,1,0,0,0,0,0,0,1,0,23637
30,0,0,1,0,0,0,1,0,1,1,10942
21,1,1,0,0,0,0,1,0,0,1,21090
41,0,1,0,0,0,0,1,1,0,1,10728
33,1,1,0,0,0,0,1,0,0,1,5953
17,0,0,1,0,0,0,0,0,0,0,735
28,0,0,1,0,0,0,1,0,0,1,0
22,1,1,0,0,0,0,0,0,0,0,0
30,1,0,0,1,0,0,1,1,0,1,24971
32,0,0,1,0,0,0,1,1,0,1,1479
27,0,1,0,0,0,0,0,0,1,0,45465
60,1,1,0,0,0,0,0,1,0,1,36091
25,1,0,1,0,0,0,0,1,1,0,798
58,0,1,0,0,0,0,0,0,0,0,40727
24,0,1,0,0,0,0,0,1,1,1,34158
20,1,1,0,0,0,0,0,0,0,0,0
36,1,1,0,0,0,0,1,0,0,0,1379
32,1,0,1,0,0,0,1,1,0,1,30549
25,0,0,0,1,0,0,1,0,0,1,0
39,1,0,1,0,0,0,0,0,0,1,2934
37,0,0,1,0,0,0,0,0,1,1,651
20,1,0,0,1,0,0,1,1,0,0,0
68,0,1,0,0,0,0,0,0,0,1,0
46,1,0,1,0,0,0,0,1,1,1,352
24,1,1,0,0,0,0,1,0,0,1,11261
18,0,1,0,0,0,0,1,0,0,1,16094
17,0,0,0,0,0,1,1,1,0,1,4447
16,0,1,0,0,0,0,0,0,0,1,668
18,1,1,0,0,0,0,0,0,0,0,6539
37,0,1,0,0,0,0,1,1,1,0,5337
37,0,1,0,0,0,0,0,0,1,1,12747
32,0,1,0,0,0,0,1,1,1,0,48024
30,0,1,0,0,0,0,1,0,0,0,0
28,1,1,0,0,0,0,1,1,0,1,9931
48,0,1,0,0,0,0,1,1,1,1,0
23,0,1,0,0,0,0,0,0,1,1,15649
40,0,1,0,0,0,0,1,1,1,1,636
27,0,1,0,0,0,0,1,1,1,1,29302
25,1,1,0,0,0,0,1,0,0,1,55929
33,1,0,1,0,0,0,0,0,1,0,24885
19,0,1,0,0,0,0,1,0,1,1,0
21,0,1,0,0,0,0,1,0,0,1,8794
19,0,1,0,0,0,0,1,0,1,1,24569
20,1,1,0,0,0,0,0,0,0,1,26079
43,1,1,0,0,0,0,1,1,1,0,489
23,1,1,0,0,0,0,1,0,0,1,10251
21,0,0,0,1,0,0,1,0,0,1,18334
35,1,1,0,0,0,0,0,0,0,0,0
34,0,0,0,1,0,0,0,0,1,1,0
22,1,0,0,1,0,0,0,0,1,1,9351
18,1,1,0,0,0,0,1,1,0,0,370
28,1,1,0,0,0,0,0,0,1,0,2691
34,0,1,0,0,0,0,0,1,1,0,17537
19,1,0,0,1,0,0,0,0,1,1,26849
29,0,0,1,0,0,0,1,0,0,0,2074
26,1,1,0,0,0,0,0,0,1,1,12305
32,1,1,0,0,0,0,1,1,1,1,10375
34,1,0,1,0,0,0,0,0,1,0,13965
25,0,1,0,0,0,0,0,0,1,1,13024
26,1,0,1,0,0,0,0,0,0,1,12714
27,0,1,0,0,0,0,0,0,1,1,15828
23,0,1,0,0,0,0,0,0,1,0,40418
36,0,1,0,0,0,0,1,1,1,1,11591
43,0,1,0,0,0,0,0,1,0,1,51541
20,1,0,1,0,0,0,0,0,1,0,7414
20,1,0,0,1,0,0,0,0,1,0,29693
21,0,0,1,0,0,0,0,0,0,1,2319
54,1,1,0,0,0,0,0,0,1,1,5337
24,1,1,0,0,0,0,0,0,1,1,17263
67,0,1,0,0,0,0,0,1,1,0,4943
24,1,1,0,0,0,0,0,1,1,1,46737
46,1,1,0,0,0,0,0,1,1,0,58942
19,1,1,0,0,0,0,0,0,0,1,39768
31,1,1,0,0,0,0,1,1,0,1,25212
46,1,0,1,0,0,0,1,1,0,0,3170
17,0,1,0,0,0,0,1,1,0,1,1281
41,0,1,0,0,0,0,0,0,1,1,5337
39,0,1,0,0,0,0,1,0,0,1,19094
18,1,1,0,0,0,0,0,0,0,1,18009
23,1,0,1,0,0,0,0,0,1,1,16363
39,0,1,0,0,0,0,0,0,1,1,33590
28,0,1,0,0,0,0,1,1,1,1,6822
23,1,1,0,0,0,0,1,0,0,1,0
19,1,0,0,0,0,1,1,1,0,0,11097
40,1,1,0,0,0,0,1,0,1,1,52129
24,1,0,1,0,0,0,1,0,0,1,12412
18,0,1,0,0,0,0,0,0,0,1,19152
18,0,0,0,1,0,0,0,1,0,1,0
28,0,1,0,0,0,0,1,0,0,1,0
18,1,0,0,1,0,0,0,1,0,0,3596
41,1,0,0,1,0,0,1,0,0,1,13881
32,0,0,0,1,0,0,1,0,0,1,15109
21,0,1,0,0,0,0,1,0,0,1,3165
28,1,0,1,0,0,0,1,0,0,1,23555
18,1,1,0,0,0,0,0,0,0,1,17860
29,1,1,0,0,0,0,0,0,1,1,7260
19,0,0,0,1,0,0,1,0,0,1,13239
29,1,1,0,0,0,0,1,1,1,1,0
19,0,0,1,0,0,0,0,0,1,0,0
28,1,0,0,1,0,0,1,0,1,1,10242
30,0,1,0,0,0,0,0,0,1,1,10423
29,0,1,0,0,0,0,0,0,1,1,27295
55,0,1,0,0,0,0,1,1,1,1,63416
18,0,0,0,1,0,0,0,0,0,0,3946
30,1,1,0,0,0,0,1,1,0,0,5835
24,1,1,0,0,0,0,0,0,1,0,25173
30,0,1,0,0,0,0,0,0,1,0,10416
27,0,1,0,0,0,0,1,1,0,1,462
18,1,0,1,0,0,0,0,0,0,1,6469
23,1,1,0,0,0,0,1,0,0,1,96
35,1,1,0,0,0,0,1,0,0,1,3297
21,1,1,0,0,0,0,1,0,0,0,13400
22,1,0,1,0,0,0,0,0,1,1,7612
40,1,0,1,0,0,0,0,0,0,0,6621
26,1,1,0,0,0,0,1,0,0,0,11712
21,1,1,0,0,0,0,0,0,0,1,35506
39,1,0,1,0,0,0,1,0,1,1,18161
21,1,1,0,0,0,0,0,0,1,1,7912
53,1,0,1,0,0,0,1,0,1,1,33687
19,0,0,1,0,0,0,1,0,0,1,9299
35,0,1,0,0,0,0,1,0,0,0,45264
56,0,1,0,0,0,0,1,0,0,0,1368
30,0,1,0,0,0,0,0,0,1,1,59739
31,0,0,1,0,0,0,0,1,1,0,34585
24,0,0,1,0,0,0,1,0,0,1,7634
19,1,1,0,0,0,0,0,0,0,1,11304
18,0,1,0,0,0,0,0,0,0,1,19152
17,0,1,0,0,0,0,0,0,1,1,29457
19,0,1,0,0,0,0,1,0,0,1,364
19,1,0,0,1,0,0,1,1,0,1,282
31,1,1,0,0,0,0,1,0,0,1,19425
55,1,1,0,0,0,0,1,1,1,1,62799
23,0,1,0,0,0,0,1,1,1,0,38833
21,1,1,0,0,0,0,0,0,0,1,26846
34,0,1,0,0,0,0,0,0,1,1,594
19,0,1,0,0,0,0,1,1,0,0,13575
27,1,0,0,1,0,0,0,0,0,0,15236
41,1,1,0,0,0,0,1,0,0,1,859
35,0,0,1,0,0,0,1,0,0,1,14976
18,0,0,1,0,0,0,1,0,0,1,15132
21,0,1,0,0,0,0,1,1,0,1,8366
31,1,0,0,1,0,0,1,0,0,0,2172
32,0,1,0,0,0,0,1,1,0,1,19707
26,0,0,0,1,0,0,0,0,1,0,883
31,1,1,0,0,0,0,0,0,1,0,1191
23,1,0,0,1,0,0,1,1,1,0,25305
27,1,1,0,0,0,0,1,1,1,1,8873
24,1,0,1,0,0,0,0,0,0,0,44727
33,0,1,0,0,0,0,0,0,1,1,3303
28,1,0,1,0,0,0,1,0,0,1,20079
22,0,0,1,0,0,0,0,0,1,1,2053
30,0,1,0,0,0,0,0,0,0,1,1644
18,0,1,0,0,0,0,0,0,1,0,13623
20,1,0,1,0,0,0,1,0,0,1,5615
23,1,0,1,0,0,0,1,0,1,1,16200
41,1,0,1,0,0,0,0,0,1,0,0
41,0,1,0,0,0,0,1,1,0,1,2820
24,1,0,1,0,0,0,1,1,1,1,606
32,1,1,0,0,0,0,0,0,1,1,0
27,1,0,1,0,0,0,0,0,1,1,13506
26,1,0,1,0,0,0,0,1,1,1,20396
20,1,1,0,0,0,0,0,0,0,0,31639
21,0,0,0,1,0,0,0,0,1,1,2519
33,1,0,0,1,0,0,0,0,0,1,37388
18,0,1,0,0,0,0,0,0,0,1,8352
43,1,0,1,0,0,0,1,1,1,0,0
20,0,0,1,0,0,0,0,0,0,0,4505
39,0,1,0,0,0,0,1,0,0,1,18393
20,1,1,0,0,0,0,1,1,0,0,12616
44,1,1,0,0,0,0,0,0,0,1,9652
23,1,1,0,0,0,0,0,0,1,1,13821
23,1,1,0,0,0,0,1,1,1,0,65805
37,0,0,0,0,0,1,1,1,1,1,40756
24,1,0,1,0,0,0,1,0,0,1,12129
20,1,1,0,0,0,0,0,1,1,0,47758
37,1,0,0,1,0,0,1,1,0,1,41892
31,1,1,0,0,0,0,1,0,0,1,19099
53,0,1,0,0,0,0,1,1,1,1,29417
25,1,0,0,1,0,0,1,1,1,1,44804
25,1,1,0,0,0,0,0,0,0,0,27842
57,0,1,0,0,0,0,0,0,1,0,7767
37,1,0,1,0,0,0,1,1,0,1,4176
29,0,1,0,0,0,0,0,0,1,0,0
28,0,1,0,0,0,0,1,0,0,1,11477
21,0,1,0,0,0,0,1,0,0,1,33786
39,1,0,1,0,0,0,1,0,0,1,26223
32,0,0,1,0,0,0,1,0,0,1,15651
57,1,1,0,0,0,0,0,0,0,1,8581
24,0,1,0,0,0,0,1,0,1,1,0
16,0,0,0,1,0,0,0,1,0,1,0
17,0,1,0,0,0,0,0,0,0,0,2482
22,0,1,0,0,0,0,0,0,0,1,22185
19,1,1,0,0,0,0,0,1,0,1,12308
22,1,0,1,0,0,0,1,0,0,1,12633
27,1,1,0,0,0,0,1,0,0,1,0
31,0,0,0,1,0,0,0,0,1,1,26463
34,0,0,1,0,0,0,1,0,0,1,7065
24,0,1,0,0,0,0,1,0,0,0,8774
31,0,1,0,0,0,0,1,0,0,1,2109
19,1,0,1,0,0,0,1,0,0,1,1179
22,1,1,0,0,0,0,0,0,1,1,23838
37,0,1,0,0,0,0,1,1,1,1,15794
21,1,0,0,1,0,0,1,0,0,0,7138
31,0,0,0,1,0,0,1,0,0,1,4728
25,0,0,1,0,0,0,1,0,0,1,13784
41,0,1,0,0,0,0,1,0,0,1,1702
32,0,0,0,1,0,0,1,0,0,0,226
19,0,1,0,0,0,0,1,0,0,1,4133
42,0,1,0,0,0,0,0,0,1,1,27312
28,1,1,0,0,0,0,1,0,0,1,9546
24,1,0,0,1,0,0,1,1,1,1,41997
27,0,1,0,0,0,0,0,0,1,0,30168
40,0,1,0,0,0,0,1,1,1,0,31242
30,1,0,1,0,0,0,0,0,0,1,867
17,0,1,0,0,0,0,0,0,0,1,19981
17,1,1,0,0,0,0,0,0,0,1,41851
18,0,0,1,0,0,0,0,0,1,1,2925
17,0,1,0,0,0,0,0,0,1,1,0
30,0,0,0,1,0,0,1,0,0,0,6477
33,0,0,1,0,0,0,1,1,1,1,134091
28,0,1,0,0,0,0,1,0,0,0,10014
23,1,1,0,0,0,0,1,0,0,0,17047
39,1,1,0,0,0,0,1,0,1,1,13443
30,1,1,0,0,0,0,0,0,1,1,27450
40,0,1,0,0,0,0,1,0,1,1,1758
21,0,1,0,0,0,0,0,0,1,1,16704
34,1,0,1,0,0,0,1,0,0,1,504
22,0,0,1,0,0,0,0,0,1,1,3876
34,1,1,0,0,0,0,1,0,0,1,28692
18,0,0,0,1,0,0,0,0,1,1,4496
45,0,1,0,0,0,0,1,1,1,0,41170
18,1,1,0,0,0,0,0,0,0,0,22905
25,1,0,1,0,0,0,0,0,1,1,20512
42,0,1,0,0,0,0,0,0,1,0,864
47,0,1,0,0,0,0,1,1,1,0,21267
20,1,0,1,0,0,0,0,0,1,0,7668
27,1,1,0,0,0,0,0,0,1,1,18758
24,1,0,1,0,0,0,1,0,0,0,11198
24,1,0,1,0,0,0,1,0,1,1,7579
29,0,0,1,0,0,0,1,1,0,1,22761
24,0,0,1,0,0,0,1,0,0,1,0
22,0,1,0,0,0,0,0,0,1,1,10099
29,1,0,1,0,0,0,0,0,1,1,35529
35,0,0,1,0,0,0,1,1,1,1,25077
32,1,0,0,1,0,0,1,1,1,0,62030
38,1,0,0,1,0,0,1,0,0,0,28974
40,0,0,0,1,0,0,0,1,0,0,1525
18,0,0,1,0,0,0,1,0,0,1,4428
42,1,1,0,0,0,0,1,0,0,1,35382
35,0,1,0,0,0,0,1,1,1,1,813
21,1,1,0,0,0,0,1,0,0,1,0
43,1,1,0,0,0,0,1,1,1,1,36289
43,1,0,1,0,0,0,0,1,1,1,2061
48,1,1,0,0,0,0,0,0,0,1,28713
32,1,1,0,0,0,0,1,1,0,1,28860
29,1,1,0,0,0,0,1,1,1,1,50766
19,0,1,0,0,0,0,0,0,1,1,18261
46,1,1,0,0,0,0,1,1,0,1,35373
30,0,0,1,0,0,0,1,0,0,1,0
21,0,1,0,0,0,0,0,0,0,0,23595
37,0,1,0,0,0,0,0,0,1,1,565
42,0,0,1,0,0,0,1,1,1,1,21623
27,0,1,0,0,0,0,1,1,1,0,15181
24,1,0,1,0,0,0,0,0,1,1,68468
18,0,0,1,0,0,0,0,0,0,1,6064
19,0,1,0,0,0,0,1,1,0,1,1973
22,1,1,0,0,0,0,0,0,1,0,21612
22,1,1,0,0,0,0,1,0,0,1,20474
40,0,1,0,0,0,0,0,0,1,1,9472
26,1,0,1,0,0,0,0,0,1,0,0
72,0,1,0,0,0,0,0,1,1,0,12197
26,1,1,0,0,0,0,1,1,0,0,1682
50,1,0,1,0,0,0,1,1,1,1,0
30,0,1,0,0,0,0,1,0,0,1,54168
39,1,0,0,1,0,0,1,0,0,1,23991
42,1,0,1,0,0,0,1,0,0,0,10257
41,1,0,0,1,0,0,1,0,0,1,17914
39,0,1,0,0,0,0,0,1,0,1,1057
30,0,1,0,0,0,0,0,1,1,0,2349
19,0,1,0,0,0,0,0,0,1,1,13194
22,1,1,0,0,0,0,0,0,1,0,12897
50,1,1,0,0,0,0,0,0,0,1,231
16,0,0,0,1,0,0,0,0,1,0,36019
21,1,1,0,0,0,0,0,0,1,0,0
20,1,1,0,0,0,0,1,0,0,0,22193
17,0,1,0,0,0,0,1,1,0,0,0
23,0,0,1,0,0,0,1,0,0,1,1347
21,1,1,0,0,0,0,0,0,0,0,16828
19,1,0,1,0,0,0,1,0,1,1,7266
30,0,0,1,0,0,0,0,0,1,1,15285
19,0,0,0,1,0,0,1,1,1,0,25087
42,0,0,1,0,0,0,0,0,1,1,20323
33,1,0,1,0,0,0,1,1,0,0,14572
31,1,1,0,0,0,0,1,0,0,1,15357
20,0,1,0,0,0,0,1,1,0,0,0
17,0,0,0,1,0,0,0,0,0,0,4573
28,0,1,0,0,0,0,1,1,1,0,42282
29,0,0,1,0,0,0,1,0,1,0,204
23,1,0,1,0,0,0,1,0,0,1,7493
32,1,1,0,0,0,0,0,0,1,0,12812
44,1,0,1,0,0,0,1,0,1,0,0
33,0,0,0,1,0,0,1,0,0,1,1035
25,1,1,0,0,0,0,0,0,1,1,0
31,0,1,0,0,0,0,1,0,1,1,4684
20,1,1,0,0,0,0,1,0,0,0,4800
23,1,1,0,0,0,0,1,1,1,0,86242
19,1,1,0,0,0,0,1,0,0,1,46302
31,0,0,1,0,0,0,1,1,0,1,1744
41,1,0,0,1,0,0,1,1,1,0,54336
31,1,0,1,0,0,0,1,0,0,1,14847
33,0,0,1,0,0,0,1,0,0,0,0
20,1,0,0,0,1,0,0,0,0,1,30357
23,1,1,0,0,0,0,1,1,1,0,21152
41,1,1,0,0,0,0,1,1,0,1,354
35,0,0,1,0,0,0,1,1,1,0,35770
18,0,1,0,0,0,0,1,1,0,1,9742
25,1,1,0,0,0,0,0,1,1,1,4921
20,1,0,1,0,0,0,1,0,0,1,3153
30,0,0,1,0,0,0,0,0,1,0,6414
29,0,0,1,0,0,0,0,0,1,1,0
24,1,1,0,0,0,0,1,0,0,1,14180
38,0,1,0,0,0,0,0,0,1,1,4622
27,1,0,1,0,0,0,0,0,1,1,31565
21,1,1,0,0,0,0,0,0,1,1,22590
28,1,1,0,0,0,0,0,0,1,0,174
27,1,0,0,1,0,0,1,1,1,0,33618
17,0,1,0,0,0,0,0,0,1,1,0
63,0,0,1,0,0,0,0,0,1,1,8392
30,0,0,0,1,0,0,1,0,0,1,7402
24,0,1,0,0,0,0,1,0,0,1,17905
28,1,1,0,0,0,0,1,0,1,1,152
16,0,1,0,0,0,0,0,0,1,1,35482
17,0,1,0,0,0,0,0,0,0,1,5994
64,1,1,0,0,0,0,0,1,0,1,10398
27,1,1,0,0,0,0,1,1,1,0,9381
20,1,0,1,0,0,0,1,0,0,1,37581
43,1,1,0,0,0,0,1,1,0,0,7540
23,1,0,1,0,0,0,1,0,0,1,1764
25,1,1,0,0,0,0,0,0,1,1,3648
16,0,0,0,1,0,0,0,0,1,1,1566
22,1,1,0,0,0,0,0,0,1,1,38567
21,1,1,0,0,0,0,1,0,0,1,27829
18,1,0,1,0,0,0,0,0,0,1,1972
21,0,1,0,0,0,0,1,1,1,1,7291
38,1,1,0,0,0,0,1,1,1,0,42231
44,0,1,0,0,0,0,0,0,0,1,33852
27,1,1,0,0,0,0,1,1,1,1,5955
25,1,1,0,0,0,0,1,1,1,1,42
44,0,1,0,0,0,0,1,0,0,0,0
35,0,1,0,0,0,0,1,0,0,0,837
19,1,0,1,0,0,0,0,0,0,0,19572
35,1,1,0,0,0,0,0,0,1,1,1626
21,0,0,1,0,0,0,1,0,0,0,32109
18,1,0,1,0,0,0,0,0,1,1,5467
18,0,1,0,0,0,0,1,0,1,1,12657
29,1,1,0,0,0,0,1,1,0,1,13647
27,0,0,1,0,0,0,0,0,1,0,54377
22,0,1,0,0,0,0,1,1,0,0,35199
20,0,0,1,0,0,0,0,0,1,0,17060
32,0,1,0,0,0,0,0,0,0,0,10709
33,1,1,0,0,0,0,1,0,0,1,9546
34,1,1,0,0,0,0,0,0,1,0,21675
41,0,1,0,0,0,0,1,0,0,1,1629
21,1,1,0,0,0,0,0,1,0,0,17559
40,0,1,0,0,0,0,1,0,0,1,15828
29,0,0,1,0,0,0,1,0,0,1,33165
25,0,1,0,0,0,0,1,0,0,0,15062
18,1,0,1,0,0,0,1,0,0,1,18946
21,0,1,0,0,0,0,0,0,1,1,5728
50,0,1,0,0,0,0,1,0,0,0,24721
21,1,0,0,1,0,0,1,1,0,0,14158
18,0,0,1,0,0,0,1,0,0,1,0
22,0,1,0,0,0,0,0,0,1,1,41147
29,0,1,0,0,0,0,1,1,0,0,0
33,1,0,0,1,0,0,1,1,0,0,11730
18,0,0,1,0,0,0,0,0,1,1,0
18,0,0,1,0,0,0,1,0,0,0,5198
24,1,1,0,0,0,0,1,0,0,0,1488
23,1,1,0,0,0,0,0,0,1,1,24425
37,0,1,0,0,0,0,1,1,1,0,3711
21,0,1,0,0,0,0,0,0,1,1,7052
28,0,1,0,0,0,0,1,1,0,1,5981
19,0,1,0,0,0,0,0,1,0,0,279
59,1,0,0,0,1,0,1,0,1,1,294
23,0,1,0,0,0,0,0,1,1,0,5200
20,1,1,0,0,0,0,0,0,0,1,44376
34,1,1,0,0,0,0,1,1,1,1,16890
20,1,1,0,0,0,0,1,1,0,0,10612
33,1,0,1,0,0,0,1,1,0,1,129
25,0,1,0,0,0,0,0,0,1,1,45734
31,0,0,1,0,0,0,1,1,0,1,13377
30,1,0,0,1,0,0,1,1,0,1,0
32,1,0,0,1,0,0,1,1,0,1,11235
20,0,1,0,0,0,0,1,1,1,1,27699
29,1,1,0,0,0,0,0,0,0,1,2793
34,1,0,1,0,0,0,1,0,0,1,1461
21,0,1,0,0,0,0,1,0,0,1,19089
31,0,0,0,1,0,0,1,0,0,1,0
35,1,0,1,0,0,0,1,0,0,1,6061
25,1,0,1,0,0,0,0,0,1,1,7112
38,1,0,1,0,0,0,0,0,1,1,2529
17,1,0,0,1,0,0,0,0,0,0,15222
39,1,0,1,0,0,0,0,0,1,1,0
16,0,1,0,0,0,0,0,0,1,0,2787
31,0,0,1,0,0,0,1,0,0,1,0
26,1,1,0,0,0,0,1,0,0,1,3624
41,0,1,0,0,0,0,1,1,0,0,33285
27,0,1,0,0,0,0,0,0,1,1,0
43,0,1,0,0,0,0,1,0,1,0,13998
24,0,1,0,0,0,0,1,1,0,1,0
20,0,1,0,0,0,0,1,0,1,1,68785
22,0,1,0,0,0,0,0,0,0,0,10311
28,1,0,1,0,0,0,1,0,0,1,1437
38,0,0,1,0,0,0,1,0,0,0,1833
48,0,1,0,0,0,0,0,1,1,0,48288
21,0,0,1,0,0,0,0,0,1,1,1303
35,1,1,0,0,0,0,0,0,1,0,0
42,1,0,0,1,0,0,1,1,0,1,40139
44,1,1,0,0,0,0,1,0,0,0,22569
17,0,0,0,1,0,0,0,0,0,1,0
28,1,0,1,0,0,0,0,0,1,1,2454
24,0,1,0,0,0,0,0,0,0,1,1257
28,0,1,0,0,0,0,0,0,1,1,36739
41,0,0,1,0,0,0,0,0,1,1,1366
52,1,1,0,0,0,0,0,0,1,1,24621
23,0,1,0,0,0,0,0,0,1,0,6521
35,1,1,0,0,0,0,0,0,1,0,0
18,0,0,0,1,0,0,0,0,0,1,489
19,0,1,0,0,0,0,0,0,0,1,2688
35,1,1,0,0,0,0,1,1,0,0,14130
17,0,0,1,0,0,0,0,0,1,1,8131
32,1,0,1,0,0,0,1,0,0,1,22920
47,1,0,1,0,0,0,0,0,0,1,22356
23,0,1,0,0,0,0,0,0,1,0,21804
30,1,1,0,0,0,0,0,0,1,0,4800
33,1,1,0,0,0,0,1,1,1,0,5074
31,1,0,1,0,0,0,0,0,1,1,17453
16,0,0,1,0,0,0,1,1,0,1,3316
54,0,1,0,0,0,0,1,0,0,1,14936
45,0,1,0,0,0,0,0,0,1,1,10005
65,1,1,0,0,0,0,0,1,0,1,0
19,0,1,0,0,0,0,0,0,1,1,45506
40,0,1,0,0,0,0,0,0,1,1,4491
32,0,0,1,0,0,0,0,0,1,1,0
46,0,1,0,0,0,0,0,0,1,1,46491
21,1,1,0,0,0,0,0,0,0,0,23257
27,0,0,1,0,0,0,1,1,1,1,2647
33,1,1,0,0,0,0,0,0,0,1,972
35,0,1,0,0,0,0,0,1,1,1,0
21,1,0,1,0,0,0,1,0,0,0,31884
43,0,0,0,1,0,0,1,1,1,1,18806
41,1,1,0,0,0,0,0,0,0,1,1219
17,0,0,0,1,0,0,0,0,1,0,14066
29,0,1,0,0,0,0,0,0,1,0,2517
25,1,1,0,0,0,0,0,0,1,0,25996
31,1,1,0,0,0,0,0,0,0,1,257
53,0,1,0,0,0,0,1,0,1,0,10445
28,1,0,0,1,0,0,1,1,0,1,2136
20,1,1,0,0,0,0,0,0,1,1,16555
27,1,1,0,0,0,0,1,0,0,1,18121
17,0,0,1,0,0,0,0,0,0,1,225
41,1,0,1,0,0,0,0,0,0,0,32103
28,0,1,0,0,0,0,1,1,0,1,36861
19,1,1,0,0,0,0,1,0,0,1,2177
21,1,1,0,0,0,0,0,1,1,1,33964
34,0,0,1,0,0,0,1,1,1,1,20857
34,0,0,0,1,0,0,1,0,0,1,1797
20,1,0,1,0,0,0,1,0,0,1,3066
18,0,1,0,0,0,0,0,0,0,1,92
69,1,1,0,0,0,0,0,1,1,1,8551
62,0,1,0,0,0,0,1,1,1,0,14220
31,1,0,1,0,0,0,1,0,0,1,14889
24,1,1,0,0,0,0,1,1,0,0,6668
22,1,1,0,0,0,0,1,0,0,1,33531
36,1,0,0,1,0,0,1,0,0,1,95
20,1,0,1,0,0,0,0,0,0,1,9170
31,1,0,1,0,0,0,1,0,0,1,1453
20,1,1,0,0,0,0,0,0,0,0,21247
61,0,1,0,0,0,0,0,1,1,1,0
26,0,1,0,0,0,0,1,0,0,0,5145
26,0,1,0,0,0,0,0,0,0,0,738
17,0,1,0,0,0,0,0,0,1,1,31943
43,0,1,0,0,0,0,0,1,0,0,20865
45,0,1,0,0,0,0,0,0,0,1,26010
40,1,0,1,0,0,0,0,0,1,1,21123
19,0,0,1,0,0,0,0,0,1,1,29603
40,0,0,1,0,0,0,1,1,1,1,20
29,0,1,0,0,0,0,0,0,1,0,5672
19,0,1,0,0,0,0,0,0,0,1,2811
18,0,0,1,0,0,0,0,0,0,1,4384
59,1,1,0,0,0,0,0,0,0,1,25266
26,0,1,0,0,0,0,0,0,0,1,7916
24,1,1,0,0,0,0,0,1,1,0,11741
28,1,0,0,1,0,0,1,0,0,1,8115
